0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9102.000;
0.000;-5839988.000;910279.000;
0.000;-5839988.000;2471932.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9075.000;
0.000;-5839988.000;907560.000;
0.000;-5839988.000;2200106.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9090.000;
0.000;-5839988.000;909146.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9094.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9105.000;
0.000;-5839988.000;910619.000;
0.000;-5839988.000;2505906.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9103.000;
0.000;-5839988.000;910392.000;
0.000;-5839988.000;2483259.000;
0.000;-5839988.000;0.000;
3
0.000;-5839988.000;90.000;
0.000;-5839988.000;9115.000;
0.000;-5839988.000;911637.000;
0.000;-5839988.000;2607842.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9120.000;
0.000;-5839988.000;912091.000;
0.000;-5839988.000;2653150.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9147.000;
0.000;-5839988.000;914809.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9146.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9168.000;
0.000;-5839988.000;916961.000;
0.000;-5839988.000;3140174.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9181.000;
0.000;-5839988.000;918207.000;
0.000;-5839988.000;3264756.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;91.000;
0.000;-5839988.000;9207.000;
0.000;-5839988.000;920812.000;
0.000;-5839988.000;3525255.000;
0.000;-5839988.000;91.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9180.000;
0.000;-5839988.000;918093.000;
0.000;-5839988.000;3253429.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9145.000;
0.000;-5839988.000;914582.000;
0.000;-5839988.000;2902322.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9127.000;
0.000;-5839988.000;912770.000;
0.000;-5839988.000;2721104.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9121.000;
0.000;-5839988.000;912204.000;
0.000;-5839988.000;2664477.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9115.000;
0.000;-5839988.000;911524.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9101.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9079.000;
0.000;-5839988.000;908013.000;
0.000;-5839988.000;2245407.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9073.000;
0.000;-5839988.000;907334.000;
0.000;-5839988.000;2177452.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9078.000;
0.000;-5839988.000;907900.000;
0.000;-5839988.000;2234080.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9105.000;
0.000;-5839988.000;910619.000;
0.000;-5839988.000;2505906.000;
0.000;-5839988.000;0.000;
0
0.000;-5839988.000;90.000;
0.000;-5839988.000;9127.000;
0.000;-5839988.000;912770.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9142.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9155.000;
0.000;-5839988.000;915602.000;
0.000;-5839988.000;3004257.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9176.000;
0.000;-5839988.000;917640.000;
0.000;-5839988.000;3208129.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9156.000;
0.000;-5839988.000;915715.000;
0.000;-5839988.000;3015584.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9146.000;
0.000;-5839988.000;914695.000;
0.000;-5839988.000;2913649.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9125.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9126.000;
0.000;-5839988.000;912657.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9123.000;
0.000;-5839988.000;912431.000;
0.000;-5839988.000;2687123.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9123.000;
0.000;-5839988.000;912431.000;
0.000;-5839988.000;2687123.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9131.000;
0.000;-5839988.000;913223.000;
0.000;-5839988.000;2766412.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9132.000;
0.000;-5839988.000;913337.000;
0.000;-5839988.000;2777739.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9141.000;
0.000;-5839988.000;914130.000;
0.000;-5839988.000;2857021.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9148.000;
0.000;-5839988.000;914923.000;
0.000;-5839988.000;2936303.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9151.000;
0.000;-5839988.000;915149.000;
0.000;-5839988.000;2958957.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9155.000;
0.000;-5839988.000;915602.000;
0.000;-5839988.000;3004257.000;
0.000;-5839988.000;90.000;
2
0.000;-5839988.000;90.000;
0.000;-5839988.000;9141.000;
0.000;-5839988.000;914243.000;
0.000;-5839988.000;2868348.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9130.000;
0.000;-5839988.000;913110.000;
0.000;-5839988.000;2755085.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9133.000;
0.000;-5839988.000;913450.000;
0.000;-5839988.000;2789059.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9121.000;
0.000;-5839988.000;912204.000;
0.000;-5839988.000;2664477.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9115.000;
0.000;-5839988.000;911524.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9113.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9116.000;
0.000;-5839988.000;911751.000;
0.000;-5839988.000;2619169.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9110.000;
0.000;-5839988.000;911071.000;
0.000;-5839988.000;2551214.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9109.000;
0.000;-5839988.000;910958.000;
0.000;-5839988.000;2539887.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9145.000;
0.000;-5839988.000;914582.000;
0.000;-5839988.000;2902322.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9154.000;
0.000;-5839988.000;915489.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9155.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9163.000;
0.000;-5839988.000;916394.000;
0.000;-5839988.000;3083539.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9161.000;
0.000;-5839988.000;916168.000;
0.000;-5839988.000;3060885.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9157.000;
0.000;-5839988.000;915828.000;
0.000;-5839988.000;3026911.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9141.000;
0.000;-5839988.000;914130.000;
0.000;-5839988.000;2857021.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9138.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9137.000;
0.000;-5839988.000;913790.000;
0
0.000;-5839988.000;90.000;
0.000;-5839988.000;9116.000;
0.000;-5839988.000;911751.000;
0.000;-5839988.000;2619169.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9113.000;
0.000;-5839988.000;911411.000;
0.000;-5839988.000;2585195.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9104.000;
0.000;-5839988.000;910505.000;
0.000;-5839988.000;2494586.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9120.000;
0.000;-5839988.000;912091.000;
0.000;-5839988.000;2653150.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9127.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9117.000;
0.000;-5839988.000;911865.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9111.000;
0.000;-5839988.000;911185.000;
0.000;-5839988.000;2562541.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9105.000;
0.000;-5839988.000;910619.000;
0.000;-5839988.000;2505906.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9112.000;
0.000;-5839988.000;911298.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9109.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9113.000;
0.000;-5839988.000;911411.000;
0.000;-5839988.000;2585195.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9116.000;
0.000;-5839988.000;911751.000;
0.000;-5839988.000;2619169.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9129.000;
0.000;-5839988.000;912997.000;
0.000;-5839988.000;2743758.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9125.000;
0.000;-5839988.000;912544.000;
0.000;-5839988.000;2698450.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9141.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9145.000;
0.000;-5839988.000;914582.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9158.000;
0.000;-5839988.000;915942.000;
0.000;-5839988.000;3038238.000;
0.000;-5839988.000;0.000;
3
0.000;-5839988.000;90.000;
0.000;-5839988.000;9162.000;
0.000;-5839988.000;916281.000;
0.000;-5839988.000;3072212.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9157.000;
0.000;-5839988.000;915828.000;
0.000;-5839988.000;3026911.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9162.000;
0.000;-5839988.000;916281.000;
0.000;-5839988.000;3072212.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9162.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9153.000;
0.000;-5839988.000;915376.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9160.000;
0.000;-5839988.000;916055.000;
0.000;-5839988.000;3049565.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9153.000;
0.000;-5839988.000;915376.000;
0.000;-5839988.000;2981603.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9161.000;
0.000;-5839988.000;916168.000;
0.000;-5839988.000;3060885.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9065.000;
0.000;-5839988.000;906654.000;
0.000;-5839988.000;2109498.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;89.000;
0.000;-5839988.000;8972.000;
0.000;-5839988.000;897254.000;
0.000;-5839988.000;1169423.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;89.000;
0.000;-5839988.000;8979.000;
0.000;-5839988.000;898046.000;
0.000;-5839988.000;1248712.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9008.000;
0.000;-5839988.000;900878.000;
0.000;-5839988.000;1531865.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9013.000;
0.000;-5839988.000;901444.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9064.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9130.000;
0.000;-5839988.000;913110.000;
0.000;-5839988.000;2755085.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;94.000;
0.000;-5839988.000;9480.000;
0.000;-5839988.000;948108.000;
0.000;-5839988.000;6254849.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;91.000;
0.000;-5839988.000;9233.000;
0.000;-5839988.000;923417.000;
0.000;-5839988.000;3785762.000;
0.000;-5839988.000;0.000;
0
0.000;-5839988.000;88.000;
0.000;-5839988.000;8882.000;
0.000;-5839988.000;888306.000;
0.000;-5839988.000;274663.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;91.000;
0.000;-5839988.000;9208.000;
0.000;-5839988.000;920925.000;
0.000;-5839988.000;91.000;
0.000;-5839988.000;9263.000;
0.000;-5839988.000;91.000;
0.000;-5839988.000;9223.000;
0.000;-5839988.000;922397.000;
0.000;-5839988.000;3683826.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9008.000;
0.000;-5839988.000;900878.000;
0.000;-5839988.000;1531865.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9107.000;
0.000;-5839988.000;910845.000;
0.000;-5839988.000;2528560.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9179.000;
0.000;-5839988.000;917980.000;
0.000;-5839988.000;3242102.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9100.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9104.000;
0.000;-5839988.000;910505.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9115.000;
0.000;-5839988.000;911637.000;
0.000;-5839988.000;2607842.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9146.000;
0.000;-5839988.000;914695.000;
0.000;-5839988.000;2913649.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9135.000;
0.000;-5839988.000;913564.000;
0.000;-5839988.000;2800386.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9125.000;
0.000;-5839988.000;912544.000;
0.000;-5839988.000;2698450.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9121.000;
0.000;-5839988.000;912204.000;
0.000;-5839988.000;2664477.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9132.000;
0.000;-5839988.000;913337.000;
0.000;-5839988.000;2777739.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9145.000;
0.000;-5839988.000;914582.000;
0.000;-5839988.000;2902322.000;
0.000;-5839988.000;0.000;
4
0.000;-5839988.000;90.000;
0.000;-5839988.000;9127.000;
0.000;-5839988.000;912770.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9125.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9128.000;
0.000;-5839988.000;912883.000;
0.000;-5839988.000;2732431.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9147.000;
0.000;-5839988.000;914809.000;
0.000;-5839988.000;2924976.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9136.000;
0.000;-5839988.000;913677.000;
0.000;-5839988.000;2811713.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;92.000;
0.000;-5839988.000;9279.000;
0.000;-5839988.000;927948.000;
0.000;-5839988.000;4238805.000;
0.000;-5839988.000;0.000;
0.000;-5839988.000;92.000;
0.000;-5839988.000;9296.000;
0.000;-5839988.000;90.000;
0.000;-5839988.000;9074.000;
0.000;-5839988.000;907447.000;
16.000;-5839988.000;89.000;
1620.000;-5839988.000;8975.000;
162157.000;-5839988.000;897594.000;
16215820.000;-5839988.000;1203411.000;
-10505530.000;-5839988.000;0.000;
-10505530.000;-5839988.000;90.000;
-10505530.000;-5839988.000;9115.000;
-10505530.000;-5839988.000;911524.000;
-10505530.000;-5839988.000;2596515.000;
-10505530.000;-5839988.000;0.000;
14.000;-5839988.000;92.000;
1544.000;-5839988.000;9308.000;
154487.000;-5839988.000;930892.000;
27.000;-5839988.000;90.000;
2818.000;-5839988.000;9012.000;
9.000;-5839988.000;88.000;
939.000;-5839988.000;8840.000;
94006.000;-5839988.000;884115.000;
9400672.000;-5839988.000;-144398.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;93.000;
10228992.000;-5839988.000;9404.000;
10228992.000;-5839988.000;940519.000;
10228992.000;-5839988.000;5495999.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;93.000;
10228992.000;-5839988.000;9382.000;
10228992.000;-5839988.000;938254.000;
10228992.000;-5839988.000;5269481.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;92.000;
10228992.000;-5839988.000;9282.000;
10228992.000;-5839988.000;928287.000;
10228992.000;-5839988.000;4272779.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;90.000;
10228992.000;-5839988.000;9120.000;
10228992.000;-5839988.000;89.000;
10228992.000;-5839988.000;8971.000;
10228992.000;-5839988.000;897140.000;
10228992.000;-5839988.000;90.000;
10228992.000;-5839988.000;9120.000;
10228992.000;-5839988.000;912091.000;
10228992.000;-5839988.000;2653150.000;
10228992.000;-5839988.000;0.000;
0
10228992.000;-5839988.000;91.000;
10228992.000;-5839988.000;9256.000;
10228992.000;-5839988.000;925682.000;
10228992.000;-5839988.000;4012287.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;94.000;
10228992.000;-5839988.000;9499.000;
10228992.000;-5839988.000;949920.000;
10228992.000;-5839988.000;6436067.000;
10228992.000;-5839988.000;102.000;
10228992.000;-5839988.000;90.000;
10228992.000;-5839988.000;9141.000;
10228992.000;-5839988.000;914130.000;
10228992.000;-5839988.000;2857021.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;92.000;
10228992.000;-5839988.000;9279.000;
10228992.000;-5839988.000;927948.000;
10228992.000;-5839988.000;4238805.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;91.000;
10228992.000;-5839988.000;9212.000;
10228992.000;-5839988.000;921265.000;
10228992.000;-5839988.000;3570563.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;89.000;
10228992.000;-5839988.000;8939.000;
10228992.000;-5839988.000;893970.000;
10228992.000;-5839988.000;840969.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;87.000;
10228992.000;-5839988.000;8802.000;
10228992.000;-5839988.000;880264.000;
10228992.000;-5839988.000;88.000;
10228992.000;-5839988.000;8820.000;
10228992.000;-5839988.000;87.000;
10228992.000;-5839988.000;8798.000;
10228992.000;-5839988.000;879925.000;
10228992.000;-5839988.000;-563468.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;88.000;
10228992.000;-5839988.000;8823.000;
10228992.000;-5839988.000;882416.000;
10228992.000;-5839988.000;-314288.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;88.000;
10228992.000;-5839988.000;8898.000;
10228992.000;-5839988.000;889892.000;
10228992.000;-5839988.000;433226.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;89.000;
10228992.000;-5839988.000;8963.000;
10228992.000;-5839988.000;896461.000;
10228992.000;-5839988.000;1090141.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;89.000;
10228992.000;-5839988.000;8987.000;
10228992.000;-5839988.000;898840.000;
10228992.000;-5839988.000;89.000;
10228992.000;-5839988.000;8986.000;
10228992.000;-5839988.000;89.000;
10228992.000;-5839988.000;8931.000;
10228992.000;-5839988.000;893176.000;
10228992.000;-5839988.000;761687.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;88.000;
10228992.000;-5839988.000;8858.000;
10228992.000;-5839988.000;885814.000;
10228992.000;-5839988.000;25491.000;
10228992.000;-5839988.000;0.000;
3
10228992.000;-5839988.000;88.000;
10228992.000;-5839988.000;8874.000;
10228992.000;-5839988.000;887514.000;
10228992.000;-5839988.000;195389.000;
10228992.000;-5839988.000;87.000;
10228992.000;-5839988.000;87.000;
10228992.000;-5839988.000;8789.000;
10228992.000;-5839988.000;879018.000;
10228992.000;-5839988.000;-654077.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;88.000;
10228992.000;-5839988.000;8886.000;
10228992.000;-5839988.000;888759.000;
10228992.000;-5839988.000;319971.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;90.000;
10228992.000;-5839988.000;9017.000;
10228992.000;-5839988.000;901784.000;
10228992.000;-5839988.000;1622473.000;
10228992.000;-5839988.000;0.000;
10228992.000;-5839988.000;119.000;
10228992.000;-5839988.000;12014.000;
10228992.000;-5839988.000;1201473.000;
10228992.000;-5839988.000;-12686652.000;
10228992.000;-5839988.000;0.000;
10228992.000;15.000;83.000;
10228992.000;1645.000;8351.000;
